date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:00	17215/17215	---M-Z	200	added ('OK')	text/html	etag:%221bc0bb279fdb1:0%22	https://www.ifiteducation.in/404.html	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/404.html	(from https://www.ifiteducation.in/)
11:34:01	14373/14373	---M-Z	200	added ('OK')	text/html	etag:%225270eb279fdb1:0%22	https://www.ifiteducation.in/contact.html	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/contact.html	(from https://www.ifiteducation.in/)
11:34:02	71371/71371	---M--	200	added ('OK')	image/jpeg	etag:%2248b536839fdb1:0%22	https://www.ifiteducation.in/img/carousel-2.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/carousel-2.jpg	(from https://www.ifiteducation.in/)
11:34:02	17359/17359	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2006:04:02%20GMT	https://www.ifiteducation.in/VERIFY/	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/VERIFY/index.html	(from https://www.ifiteducation.in/)
11:34:02	106904/106904	---M--	200	added ('OK')	image/jpeg	etag:%228069ea829fdb1:0%22	https://www.ifiteducation.in/img/carousel-1.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/carousel-1.jpg	(from https://www.ifiteducation.in/)
11:34:03	87814/87814	---M--	200	added ('OK')	image/jpeg	etag:%2248b536839fdb1:0%22	https://www.ifiteducation.in/img/carousel-3.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/carousel-3.jpg	(from https://www.ifiteducation.in/)
11:34:03	103821/103821	---M--	200	added ('OK')	image/jpeg	etag:%2297cbec829fdb1:0%22	https://www.ifiteducation.in/img/about.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/about.jpg	(from https://www.ifiteducation.in/)
11:34:04	88285/88285	---M--	200	added ('OK')	image/jpeg	etag:%22a7ec8e839fdb1:0%22	https://www.ifiteducation.in/img/cat-2.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/cat-2.jpg	(from https://www.ifiteducation.in/)
11:34:04	1555459/1555459	---M--	200	added ('OK')	image/jpeg	etag:%226413d4839fdb1:0%22	https://www.ifiteducation.in/img/cat-1.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/cat-1.jpg	(from https://www.ifiteducation.in/)
11:34:04	44809/44809	---M--	200	added ('OK')	image/jpeg	etag:%225d9add839fdb1:0%22	https://www.ifiteducation.in/img/cat-3.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/cat-3.jpg	(from https://www.ifiteducation.in/)
11:34:05	94805/94805	---M--	200	added ('OK')	image/jpeg	etag:%22be5c20849fdb1:0%22	https://www.ifiteducation.in/img/cat-4.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/cat-4.jpg	(from https://www.ifiteducation.in/)
11:34:05	33844/33844	---M--	200	added ('OK')	image/jpeg	etag:%22f5a5e849fdb1:0%22	https://www.ifiteducation.in/img/course-1copy1.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/course-1copy1.jpg	(from https://www.ifiteducation.in/)
11:34:06	24297/24297	---M--	200	added ('OK')	image/jpeg	etag:%22e0f2d7849fdb1:0%22	https://www.ifiteducation.in/img/course-2copy2.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/course-2copy2.jpg	(from https://www.ifiteducation.in/)
11:34:06	30739/30739	---M--	200	added ('OK')	image/jpeg	etag:%22eadb21859fdb1:0%22	https://www.ifiteducation.in/img/course-3copy3.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/course-3copy3.jpg	(from https://www.ifiteducation.in/)
11:34:07	41164/41164	---M--	200	added ('OK')	image/jpeg	etag:%22b6e0a5849fdb1:0%22	https://www.ifiteducation.in/img/course-2copy.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/course-2copy.jpg	(from https://www.ifiteducation.in/)
11:34:07	25139/25139	---M--	200	added ('OK')	image/jpeg	etag:%22cef75b849fdb1:0%22	https://www.ifiteducation.in/img/course-1copy.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/course-1copy.jpg	(from https://www.ifiteducation.in/)
11:34:08	39862/39862	---M--	200	added ('OK')	image/jpeg	etag:%22ca8d13859fdb1:0%22	https://www.ifiteducation.in/img/course-3copy.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/course-3copy.jpg	(from https://www.ifiteducation.in/)
11:34:08	49246/49246	---M--	200	added ('OK')	image/jpeg	etag:%2267ac9c899fdb1:0%22	https://www.ifiteducation.in/img/team-1.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/team-1.jpg	(from https://www.ifiteducation.in/)
11:34:09	60060/60060	---M--	200	added ('OK')	image/jpeg	etag:%2278d2c2899fdb1:0%22	https://www.ifiteducation.in/img/team-2.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/team-2.jpg	(from https://www.ifiteducation.in/)
11:34:09	59335/59335	---M--	200	added ('OK')	image/jpeg	etag:%2294e2138a9fdb1:0%22	https://www.ifiteducation.in/img/team-3.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/team-3.jpg	(from https://www.ifiteducation.in/)
11:34:10	45907/45907	---M--	200	added ('OK')	image/jpeg	etag:%229680118a9fdb1:0%22	https://www.ifiteducation.in/img/team-4.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/team-4.jpg	(from https://www.ifiteducation.in/)
11:34:10	14561/14561	---M--	200	added ('OK')	image/jpeg	etag:%22d57d4f8a9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-1.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-1.jpg	(from https://www.ifiteducation.in/)
11:34:10	15556/15556	---M--	200	added ('OK')	image/jpeg	etag:%226f42548a9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-2.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-2.jpg	(from https://www.ifiteducation.in/)
11:34:11	19576/19576	---M--	200	added ('OK')	image/jpeg	etag:%22367b8d8a9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-3.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-3.jpg	(from https://www.ifiteducation.in/)
11:34:11	16411/16411	---M--	200	added ('OK')	image/jpeg	etag:%22bde77b8b9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-4.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-4.jpg	(from https://www.ifiteducation.in/)
11:34:12	14791/14791	---M--	200	added ('OK')	image/jpeg	etag:%226078cb8a9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-5.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-5.jpg	(from https://www.ifiteducation.in/)
11:34:12	18755/18755	---M--	200	added ('OK')	image/jpeg	etag:%221f7698b9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-6.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-6.jpg	(from https://www.ifiteducation.in/)
11:34:13	16529/16529	---M--	200	added ('OK')	image/jpeg	etag:%22c073478b9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-7.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-7.jpg	(from https://www.ifiteducation.in/)
11:34:13	15730/15730	---M--	200	added ('OK')	image/jpeg	etag:%22971858b9fdb1:0%22	https://www.ifiteducation.in/img/testimonial-8.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/testimonial-8.jpg	(from https://www.ifiteducation.in/)
11:34:14	83078/83078	---M--	200	added ('OK')	image/jpeg	etag:%22ec24ac859fdb1:0%22	https://www.ifiteducation.in/img/gallery1.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery1.jpg	(from https://www.ifiteducation.in/)
11:34:14	93585/93585	---M--	200	added ('OK')	image/jpeg	etag:%22af8873879fdb1:0%22	https://www.ifiteducation.in/img/gallery2.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery2.jpg	(from https://www.ifiteducation.in/)
11:34:15	103985/103985	---M--	200	added ('OK')	image/jpeg	etag:%22365764889fdb1:0%22	https://www.ifiteducation.in/img/gallery3.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery3.jpg	(from https://www.ifiteducation.in/)
11:34:15	100285/100285	---M--	200	added ('OK')	image/jpeg	etag:%22ea9ed899fdb1:0%22	https://www.ifiteducation.in/img/gallery7.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery7.jpg	(from https://www.ifiteducation.in/)
11:34:16	63554/63554	---M--	200	added ('OK')	image/jpeg	etag:%2249da8899fdb1:0%22	https://www.ifiteducation.in/img/gallery8.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery8.jpg	(from https://www.ifiteducation.in/)
11:34:16	92338/92338	---M--	200	added ('OK')	image/jpeg	etag:%224d6350899fdb1:0%22	https://www.ifiteducation.in/img/gallery9.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery9.jpg	(from https://www.ifiteducation.in/)
11:34:17	78296/78296	---M--	200	added ('OK')	image/jpeg	etag:%22bf36de859fdb1:0%22	https://www.ifiteducation.in/img/gallery10.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery10.jpg	(from https://www.ifiteducation.in/)
11:34:17	56411/56411	---M--	200	added ('OK')	image/jpeg	etag:%2240d3fa859fdb1:0%22	https://www.ifiteducation.in/img/gallery11.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery11.jpg	(from https://www.ifiteducation.in/)
11:34:18	82350/82350	---M--	200	added ('OK')	image/jpeg	etag:%22e8e42c869fdb1:0%22	https://www.ifiteducation.in/img/gallery12.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery12.jpg	(from https://www.ifiteducation.in/)
11:34:18	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	C:/My%20Web%20Sites/ifit/code.jquery.com/jquery-3.4.1.min.js	(from https://www.ifiteducation.in/)
11:34:18	79665/79665	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213731-2JYXAt9UqpcPHzAIfI0LH2lnx4Q%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/ifit/cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	(from https://www.ifiteducation.in/)
11:34:19	8159/8159	---M-Z	200	added ('OK')	application/javascript	etag:%221065808e9fdb1:0%22	https://www.ifiteducation.in/lib/wow/wow.min.js	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/lib/wow/wow.min.js	(from https://www.ifiteducation.in/)
11:34:19	2303/2303	---M-Z	200	added ('OK')	application/javascript	etag:%227151a88c9fdb1:0%22	https://www.ifiteducation.in/lib/easing/easing.min.js	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/lib/easing/easing.min.js	(from https://www.ifiteducation.in/)
11:34:20	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:%226f30ea8d9fdb1:0%22	https://www.ifiteducation.in/lib/waypoints/waypoints.min.js	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/lib/waypoints/waypoints.min.js	(from https://www.ifiteducation.in/)
11:34:20	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:%22e6f8918d9fdb1:0%22	https://www.ifiteducation.in/lib/owlcarousel/owl.carousel.min.js	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/lib/owlcarousel/owl.carousel.min.js	(from https://www.ifiteducation.in/)
11:34:21	2807/2807	---M-Z	200	added ('OK')	application/javascript	etag:%22ce7e148c9fdb1:0%22	https://www.ifiteducation.in/js/main.js	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/js/main.js	(from https://www.ifiteducation.in/)
11:34:22	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Feb%202025%2006:04:22%20GMT	http://code.tidio.co/lfibhuhttajjfpucjteoaijtfqf9lwa8.js	C:/My%20Web%20Sites/ifit/code.tidio.co/lfibhuhttajjfpucjteoaijtfqf9lwa8.3a.delayed	(from https://www.ifiteducation.in/)
11:34:23	113532/113532	---M--	200	added ('OK')	font/woff	etag:W/%221bb7c-47yt78jTFi+euyu4fJGbVQNZ9TA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff?231ce25e89ab5804f9a6c427b8d325c9	C:/My%20Web%20Sites/ifit/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
11:34:23	4976/4976	---M--	200	added ('OK')	image/png	etag:%223358b68f9fdb1:0%22	https://www.ifiteducation.in/lib/owlcarousel/assets/owl.video.play.png	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/lib/owlcarousel/assets/owl.video.play.png	(from https://www.ifiteducation.in/lib/owlcarousel/assets/owl.carousel.min.css)
11:34:24	103/103	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Feb%202025%2006:04:23%20GMT	https://www.ifiteducation.in/style.css	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/style.3f.delayed	(from https://www.ifiteducation.in/gallery.html)
11:34:24	88985/88985	---M--	200	added ('OK')	image/jpeg	etag:%222b7e6b889fdb1:0%22	https://www.ifiteducation.in/img/gallery4.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery4.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:25	103264/103264	---M--	200	added ('OK')	image/jpeg	etag:%22b5f1be889fdb1:0%22	https://www.ifiteducation.in/img/gallery5.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery5.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:25	71986/71986	---M--	200	added ('OK')	image/jpeg	etag:%226168b5889fdb1:0%22	https://www.ifiteducation.in/img/gallery6.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery6.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:26	73807/73807	---M--	200	added ('OK')	image/jpeg	etag:%22de1e47869fdb1:0%22	https://www.ifiteducation.in/img/gallery13.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery13.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:26	105496/105496	---M--	200	added ('OK')	image/jpeg	etag:%2257bb82869fdb1:0%22	https://www.ifiteducation.in/img/gallery14.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery14.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:27	93028/93028	---M--	200	added ('OK')	image/jpeg	etag:%226c6a93869fdb1:0%22	https://www.ifiteducation.in/img/gallery15.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery15.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:27	91232/91232	---M--	200	added ('OK')	image/jpeg	etag:%225ea3cc869fdb1:0%22	https://www.ifiteducation.in/img/gallery16.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery16.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:27	102244/102244	---M--	200	added ('OK')	image/jpeg	etag:%224dde6869fdb1:0%22	https://www.ifiteducation.in/img/gallery17.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery17.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:28	107004/107004	---M--	200	added ('OK')	image/jpeg	etag:%22453d27879fdb1:0%22	https://www.ifiteducation.in/img/gallery18.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery18.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:28	81911/81911	---M--	200	added ('OK')	image/jpeg	etag:%22cf8a35879fdb1:0%22	https://www.ifiteducation.in/img/gallery19.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery19.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:29	70678/70678	---M--	200	added ('OK')	image/jpeg	etag:%222f127d879fdb1:0%22	https://www.ifiteducation.in/img/gallery20.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery20.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:29	94871/94871	---M--	200	added ('OK')	image/jpeg	etag:%229e71bd879fdb1:0%22	https://www.ifiteducation.in/img/gallery21.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery21.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:30	76733/76733	---M--	200	added ('OK')	image/jpeg	etag:%229dbfcb879fdb1:0%22	https://www.ifiteducation.in/img/gallery22.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery22.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:30	100112/100112	---M--	200	added ('OK')	image/jpeg	etag:%2279e410889fdb1:0%22	https://www.ifiteducation.in/img/gallery23.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery23.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:31	115927/115927	---M--	200	added ('OK')	image/jpeg	etag:%22d99421889fdb1:0%22	https://www.ifiteducation.in/img/gallery24.jpg	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/img/gallery24.jpg	(from https://www.ifiteducation.in/gallery.html)
11:34:31	27065/27065	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2006:04:31%20GMT	https://www.ifiteducation.in/Verify/Enquiry.aspx	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/Verify/Enquiry.html	(from https://www.ifiteducation.in/contact.html)
11:34:32	344757/344757	---M--	200	added ('OK')	image/png	etag:%22467cd1a0d8c1d91:0%22	https://www.ifiteducation.in/LOGO.png	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/LOGO.png	(from https://www.ifiteducation.in/VERIFY/)
11:34:32	2936/2936	---M-Z	200	added ('OK')	text/css	etag:%22dee9f899d8c1d91:0%22	https://www.ifiteducation.in/VERIFY/lib/owlcarousel/assets/owl.carousel.min.css	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/VERIFY/lib/owlcarousel/assets/owl.carousel.min.css	(from https://www.ifiteducation.in/VERIFY/)
11:34:33	182886/182886	---MCZ	200	added ('OK')	text/css	etag:%22b5cba48fd8c1d91:0%22	https://www.ifiteducation.in/VERIFY/css/style.css	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/VERIFY/css/style.css	(from https://www.ifiteducation.in/VERIFY/)
11:34:34	23063/23063	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2028%20Dec%202023%2002:04:22%20GMT	https://www.ifiteducation.in/WebResource.axd?d=-iKfcJAj-WJjNNtV84jNcXqYZFLHUhaOFqacp0z_KcZQDJf8fsHU9yjUy2LoR5u_IEgQc1pmQCNHE6ujOCV4HJLwyMQ1&t=638393456620000000	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/WebResourcef8f6.js	(from https://www.ifiteducation.in/VERIFY/)
11:34:34	26954/26954	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Feb%202025%2006:04:34%20GMT	https://www.ifiteducation.in/ScriptResource.axd?d=-aMYddBi35WR-b2MpkZVnRjuRCycV5bA-e428BV_-H1kn46Eg7cUirmKYxcjWN1P4qSVg-FzeUXes_Ifwr5DydXazY0cUdmjPu7wmtS80-XSvOd-h2y5_lcjtcnERsCbyz7_gNObOVSFI4sp4vIlrmcJuYk1&t=ffffffff9e08e8bf	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/ScriptResource5ef4.js	(from https://www.ifiteducation.in/VERIFY/)
11:34:34	102804/102804	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Feb%202025%2006:04:35%20GMT	https://www.ifiteducation.in/ScriptResource.axd?d=OYa0RvwGplvZj_5I3ZVPceKRWgRub6VcYUofm2QYeBl-QmeD3gfbO2oObjMndTTSK9czWc8r_SCjOR3GmtFj8T-fk0Kk7X1-qXlJmSI0MW-qb54_Bxw87eidhuxCz7YSNDSCiPAjHAb6f6BAqSqI5bMwqJ39dWmXR8PKre5sXx3AJKpc0&t=511fa37d	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/ScriptResourcec3f1.js	(from https://www.ifiteducation.in/VERIFY/)
11:34:35	40329/40329	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Feb%202025%2006:04:35%20GMT	https://www.ifiteducation.in/ScriptResource.axd?d=iPDbn4sEWCCa2DEVlRHbGmCXsLeligkRhZB58TrBpgR16OF4QDAQKWTGMHuihBg5rwipZVWB4rgvKCqjEm9qswbWrMzqi2UPtbHL66uzWbUm_0h0TclLYvZVpThHDHAgi9nDD8fs_8g0OqCVNNELf_nVWW6Ph8uMixbqbJeBRJSYie_50&t=511fa37d	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/ScriptResourcec3da.js	(from https://www.ifiteducation.in/VERIFY/)
11:34:35	103/103	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Feb%202025%2006:04:36%20GMT	https://www.ifiteducation.in/course.html	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/course.57.delayed	(from https://www.ifiteducation.in/VERIFY/)
11:34:36	103/103	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Feb%202025%2006:04:36%20GMT	https://www.ifiteducation.in/teacher.html	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/teacher.58.delayed	(from https://www.ifiteducation.in/VERIFY/)
11:34:36	103/103	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Feb%202025%2006:04:36%20GMT	https://www.ifiteducation.in/blog.html	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/blog.59.delayed	(from https://www.ifiteducation.in/VERIFY/)
11:34:37	103/103	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Feb%202025%2006:04:37%20GMT	https://www.ifiteducation.in/single.html	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/single.5a.delayed	(from https://www.ifiteducation.in/VERIFY/)
11:34:37	27065/27065	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Feb%202025%2006:04:37%20GMT	https://www.ifiteducation.in/VERIFY/Enquiry.aspx	C:/My%20Web%20Sites/ifit/www.ifiteducation.in/VERIFY/Enquiry-2.html	(from https://www.ifiteducation.in/VERIFY/)
11:34:37	80698/80698	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a5334e475209f965b4862f3bedf32618%22	https://stackpath.bootstrapcdn.com/bootstrap/4.4.1/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/ifit/stackpath.bootstrapcdn.com/bootstrap/4.4.1/js/bootstrap.bundle.min.js	(from https://www.ifiteducation.in/VERIFY/)
